cursor,owner,name,repoUrl,clients,prUrl,title,number,state,draft,files,javaFiles,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,createdAt,publishedAt,mergedAt,closedAt
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6950,[HUDI-5029] Enable incremental timeline sync by default,6950,OPEN,false,1,1,apache/hudi,master,refs/heads/,codope/hudi,HUDI-5029-incremental-timeline,refs/heads/,2022-10-14,2022-10-14,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6926,[HUDI-3676] Enhance tests for trigger clean every Nth commit,6926,OPEN,false,1,1,apache/hudi,master,refs/heads/,pratyakshsharma/incubator-hudi,hudi-3676,refs/heads/,2022-10-11,2022-10-11,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6920,[HUDI-5007] Prevent Hudi from reading the entire timeline's when perf…,6920,OPEN,false,2,2,apache/hudi,master,refs/heads/,voonhous/hudi,HUDI-5007,refs/heads/,2022-10-11,2022-10-11,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6917,[HUDI-5005] Flink stream write reuse abort instant will lead to coordinator delete file not right.,6917,OPEN,false,1,1,apache/hudi,master,refs/heads/,TJX2014/hudi,fix-stream-write-instant-not-consistent-with-coodinator,refs/heads/,2022-10-11,2022-10-11,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6915,[HUDI-5004] Allow nested field as primary key and preCombineField in flink sql,6915,OPEN,false,2,2,apache/hudi,master,refs/heads/,voonhous/hudi,HUDI-5004,refs/heads/,2022-10-11,2022-10-11,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6905,column name sanitization for row source,6905,OPEN,true,15,6,apache/hudi,master,refs/heads/,vamshigv/hudi,HUDI-5001-Sanitize-avro-column-names-row-source,refs/heads/,2022-10-10,2022-10-10,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6890,[HUDI-5012][HUDI-4921] Batch clean delete files retry,6890,OPEN,false,7,7,apache/hudi,master,refs/heads/,nsivabalan/hudi,batchCleanRetry,refs/heads/,2022-10-08,2022-10-08,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6882,[WIP][HUDI-3625] Object Store Storage Strategy,6882,OPEN,true,51,43,apache/hudi,master,refs/heads/,CTTY/hudi,ctty/storage-strat-relative,refs/heads/,2022-10-06,2022-10-06,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6878,[HUDI-3397] Guard repeated rdd triggers,6878,OPEN,false,2,2,apache/hudi,master,refs/heads/,nsivabalan/hudi,guardMultipleRddTriggers,refs/heads/,2022-10-06,2022-10-06,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6868,[Hudi-4882] Multiple ordering fields for partial update to handle out-of-order events,6868,OPEN,false,5,4,apache/hudi,master,refs/heads/,fengjian428/hudi,HUDI-4882,refs/heads/,2022-10-04,2022-10-04,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6858,"[HUDI-4824]RANGE BUCKET index, base logic and test.",6858,OPEN,false,12,12,apache/hudi,master,refs/heads/,wqwl611/hudi,HUDI-4824,refs/heads/,2022-10-03,2022-10-03,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6856,[HUDI-4968] Update misleading read.streaming.skip_compaction config,6856,OPEN,false,1,1,apache/hudi,master,refs/heads/,voonhous/hudi,HUDI-4968,refs/heads/,2022-10-03,2022-10-03,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6854,[HUDI-4631] Adding retries to spark datasource writes on conflict failures:,6854,OPEN,false,3,1,apache/hudi,master,refs/heads/,nsivabalan/hudi,retryOnConflict,refs/heads/,2022-10-02,2022-10-02,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6850,[HUDI-4964] inline  all the getter methods that have no logic …,6850,OPEN,false,100,100,apache/hudi,master,refs/heads/,fengjian428/hudi,refactorWriteConfig,refs/heads/,2022-10-01,2022-10-01,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6845,[HUDI-4945] Add a test case for batch clean.,6845,OPEN,false,1,1,apache/hudi,master,refs/heads/,LinMingQiang/hudi,HUDI-4945,refs/heads/,2022-10-01,2022-10-01,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6843,[WIP][HUDI-5023] Avoiding using `BoundedInMemoryExecutor` on the hot-path,6843,OPEN,true,7,7,apache/hudi,master,refs/heads/,onehouseinc/hudi,ak/bndm-exec-ref,refs/heads/,2022-09-30,2022-09-30,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6830,[HUDI-2118] Skip checking corrupt log blocks for transactional write file systems,6830,OPEN,false,3,3,apache/hudi,master,refs/heads/,giftbowen/hudi,bowen/transactionalwrite,refs/heads/,2022-09-29,2022-09-29,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6815,[HUDI-4937] Fix `HoodieTable` injecting non-reusable `HoodieBackedTableMetadata` aggressively flushing MT readers,6815,OPEN,false,9,9,apache/hudi,master,refs/heads/,onehouseinc/hudi,ak/mt-repars-fix,refs/heads/,2022-09-28,2022-09-28,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6799,[HUDI-4920] fix PartialUpdatePayload cannot return deleted record in …,6799,OPEN,false,2,2,apache/hudi,master,refs/heads/,fengjian428/hudi,HUDI-4920,refs/heads/,2022-09-26,2022-09-26,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6793,【HUDI-4917】Optimized the way to get HoodieBaseFile of loadColumnRange…,6793,OPEN,false,3,3,apache/hudi,master,refs/heads/,CodeCooker17/hudi,master,refs/heads/,2022-09-26,2022-09-26,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6782,[WIP][HUDI-4911][HUDI-3301] Fixing `HoodieMetadataLogRecordReader` to avoid flushing cache for every lookup,6782,OPEN,false,8,8,apache/hudi,master,refs/heads/,onehouseinc/hudi,ak/mtd-log-rec-rd-fix,refs/heads/,2022-09-24,2022-09-24,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6781,[HUDI-4123] enchancing deltastreamer sql source tests,6781,OPEN,false,1,1,apache/hudi,master,refs/heads/,nsivabalan/hudi,testSqlSource,refs/heads/,2022-09-24,2022-09-24,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6737,[HUDI-4373] Flink Consistent hashing bucket index write path code,6737,OPEN,false,46,46,apache/hudi,master,refs/heads/,YuweiXiao/hudi,HUDI-4373,refs/heads/,2022-09-22,2022-09-22,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6736,[HUDI-4894] Fix ClassCastException when using fixed type defining dec…,6736,OPEN,false,2,2,apache/hudi,master,refs/heads/,wangxianghu/hudi,HUDI-4894,refs/heads/,2022-09-22,2022-09-22,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6732,[HUDI-4148] Add client for hudi table management service,6732,OPEN,false,22,21,apache/hudi,master,refs/heads/,yuzhaojing/hudi,HUDI-4148,refs/heads/,2022-09-21,2022-09-21,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6726,[HUDI-4630] Add transformer capability to individual feeds in MultiTableDeltaStreamer,6726,OPEN,false,3,2,apache/hudi,master,refs/heads/,yesemsanthoshkumar/hudi,HUDI-4630,refs/heads/,2022-09-20,2022-09-20,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6725,[HUDI-4881] Push down filters if possible when syncing partitions to Hive,6725,OPEN,false,12,12,apache/hudi,master,refs/heads/,boneanxs/hudi,hms_partition,refs/heads/,2022-09-20,2022-09-20,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6712,[HUDI-4770][Stacked on 4294] Adapt spark query engine to use secondary index when querying data,6712,OPEN,false,100,87,apache/hudi,master,refs/heads/,huberylee/hudi,HUDI-4770-ConvertSparkFilterToIndexFitler,refs/heads/,2022-09-19,2022-09-19,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6705,[HUDI-4868] Fixed the issue that compaction is invalid when the last commit action is replace commit.,6705,OPEN,false,2,1,apache/hudi,master,refs/heads/,watermelon12138/hudi,HUDI-4868,refs/heads/,2022-09-17,2022-09-17,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6704,[HUDI-4780] Improve test setup,6704,OPEN,false,1,1,apache/hudi,master,refs/heads/,loukey-lj/hudi,HUDI-4869,refs/heads/,2022-09-17,2022-09-17,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6703,[HUDI-4866] Fixes the issue that the archive operation is invalid whe…,6703,OPEN,false,2,1,apache/hudi,master,refs/heads/,watermelon12138/hudi,Hudi-4866,refs/heads/,2022-09-17,2022-09-17,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6680,[HUDI-4812] Lazy fetching partition path & file slice for HoodieFileIndex,6680,OPEN,false,24,13,apache/hudi,master,refs/heads/,YuweiXiao/hudi,HUDI-4812,refs/heads/,2022-09-15,2022-09-15,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6677,[HUDI-4294][Stacked on 4293] Introduce build action to actually perform index data generation,6677,OPEN,false,80,65,apache/hudi,master,refs/heads/,huberylee/hudi,HUDI-4294-impl-build-action,refs/heads/,2022-09-15,2022-09-15,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6661,[HUDI-4853] Speeding up reading S3 files in S3EventsIncrSource,6661,OPEN,false,1,1,apache/hudi,master,refs/heads/,nsivabalan/hudi,s3EventsIncrPerfEnhancement,refs/heads/,2022-09-13,2022-09-13,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6641,[WIP][HUDI-4818] Fixing SparkHoodieTableFileIndex handling of KeyGenerators changing the type of returned partition-value,6641,OPEN,true,3,1,apache/hudi,master,refs/heads/,onehouseinc/hudi,ak/prt-sch-kg-fix,refs/heads/,2022-09-09,2022-09-09,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6603,[WIP] fixed filegroup id using bucket index,6603,OPEN,false,8,8,apache/hudi,master,refs/heads/,minihippo/hudi,fixed-bucketId,refs/heads/,2022-09-05,2022-09-05,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6581,[HUDI-4773] Adding New fitler mode to clustering to filter for recently touched files,6581,OPEN,false,7,6,apache/hudi,master,refs/heads/,nsivabalan/hudi,recentFilesClusteringStrategy,refs/heads/,2022-09-04,2022-09-04,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6548,[HUDI-4749][WIP] Fixing full cleaning to leverage metadata table,6548,OPEN,false,1,1,apache/hudi,master,refs/heads/,nsivabalan/hudi,fixIncrementalCleaningToUseBaseTableMetadata,refs/heads/,2022-08-31,2022-08-31,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6522,[minor]The Kryo of Hudi conflicts with the Kryo of Flink,6522,OPEN,false,1,1,apache/hudi,master,refs/heads/,cuibo01/hudi,conflict,refs/heads/,2022-08-29,2022-08-29,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6505,[HUDI-4764] AwsglueSync Turn already exist error into warning,6505,OPEN,false,1,1,apache/hudi,master,refs/heads/,parisni/hudi,fix/aws-glue-already-exist-exception,refs/heads/,2022-08-25,2022-08-25,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6498,[HUDI-4878] Fix incremental cleaner use case,6498,OPEN,false,2,2,apache/hudi,master,refs/heads/,parisni/hudi,feat/hudi-clean-fix-incremental,refs/heads/,2022-08-25,2022-08-25,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6458,[HUDI-4675] add unittest for RebalancedSparkHoodieHBaseIndex,6458,OPEN,false,3,3,apache/hudi,master,refs/heads/,fengjian428/hudi,testRebalancedSparkHoodieHBaseIndex,refs/heads/,2022-08-21,2022-08-21,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6442,[WIP][HUDI-4449] Support DataSourceV2 Read for Spark3.2,6442,OPEN,false,14,1,apache/hudi,master,refs/heads/,southernriver/hudi,HUDI-4449,refs/heads/,2022-08-19,2022-08-19,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6435,[HUDI-4639] Flink-sql batch query support query delete_record,6435,OPEN,false,4,4,apache/hudi,master,refs/heads/,flashJd/hudi,sql_support_emit_delete,refs/heads/,2022-08-18,2022-08-18,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6432,[HUDI-4586] Improve metadata fetching in bloom index,6432,OPEN,false,19,18,apache/hudi,master,refs/heads/,yihua/hudi,HUDI-4586-improve-metadata-fetching-in-bloom-index,refs/heads/,2022-08-18,2022-08-18,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6388,[HUDI-4617] Fix delete_record's preCombine logic when changelog disabled,6388,OPEN,false,3,3,apache/hudi,master,refs/heads/,flashJd/hudi,delete_preCombine_logic_changelog_disabled,refs/heads/,2022-08-13,2022-08-13,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6361,[WIP][HUDI-4690][HUDI-4503][Stacked on 6550] Cleaning up Hudi custom Spark `Rule`s,6361,OPEN,false,59,8,apache/hudi,master,refs/heads/,onehouseinc/hudi,ak/spk-sql-clup,refs/heads/,2022-08-11,2022-08-11,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6358,[HUDI-4588][HUDI-4472] Revisiting schema handling in the write path to permit auto-evolution with columns being dropped,6358,OPEN,false,81,62,apache/hudi,master,refs/heads/,onehouseinc/hudi,ak/prq-prj-fix,refs/heads/,2022-08-10,2022-08-10,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6269,[MINOR] Reduce verbosity of the most noisy log messages,6269,OPEN,false,6,6,apache/hudi,master,refs/heads/,vburenin/hudi,vb-reduce-verbosity,refs/heads/,2022-08-01,2022-08-01,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6230,[HUDI-4478] Rename existing Spark/Flink modules concisely,6230,OPEN,false,100,95,apache/hudi,master,refs/heads/,CTTY/hudi,ctty/hudi-spark33-rename,refs/heads/,2022-07-28,2022-07-28,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6196,[HUDI-4071] Enable schema reconciliation by default,6196,OPEN,false,2,1,apache/hudi,master,refs/heads/,codope/hudi,HUDI-4071-schema-recon,refs/heads/,2022-07-23,2022-07-23,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6176,[HUDI-4445] S3 Incremental source improvements,6176,OPEN,false,7,7,apache/hudi,master,refs/heads/,vamshigv/hudi,HUDI-4445-Improve-S3-Incremental-Source,refs/heads/,2022-07-22,2022-07-22,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6134,WIP:refactor hoodie stream source based flip-27 and support watermark,6134,OPEN,false,19,18,apache/hudi,master,refs/heads/,JerryYue-M/hudi,hoodie_source,refs/heads/,2022-07-18,2022-07-18,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6133,[HUDI-1575] Early Conflict Detection For Multi-writer,6133,OPEN,false,22,22,apache/hudi,master,refs/heads/,zhangyue19921010/hudi,early-conflict-detection-based-on-occ-simple-final,refs/heads/,2022-07-18,2022-07-18,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6121,[HUDI-4406] Support Flink compaction commit write error resolvement to avoid data loss,6121,OPEN,false,5,5,apache/hudi,master,refs/heads/,chenshzh/hudi,csz/HUDI-4406,refs/heads/,2022-07-17,2022-07-17,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6108,WIP:optimize the bucket bootstrap,6108,OPEN,false,3,3,apache/hudi,master,refs/heads/,JerryYue-M/hudi,bucket_bootstrap_optimize,refs/heads/,2022-07-14,2022-07-14,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6100,[HUDI-4392]Flink MOR table compaction plan execution sequence should …,6100,OPEN,false,4,4,apache/hudi,master,refs/heads/,JerryYue-M/hudi,HUDI-4392,refs/heads/,2022-07-13,2022-07-13,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6092,Hdp3 hive3 spark3 branch rebase hudi shaded,6092,OPEN,false,100,43,apache/hudi,master,refs/heads/,rahil-c/hudi,hdp3-hive3-spark3-branch-rebase-hudi-shaded,refs/heads/,2022-07-13,2022-07-13,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6064,[WIP] Optimizing Hoodie Bloom Filter Index implementation,6064,OPEN,true,60,59,apache/hudi,master,refs/heads/,onehouseinc/hudi,ak/blm-idx-opt,refs/heads/,2022-07-08,2022-07-08,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/6045,[WIP][HUDI-4345] Enable partition pruning and projection for incremental query on COW table,6045,OPEN,false,4,1,apache/hudi,master,refs/heads/,yihua/hudi,HUDI-4345-refactor-incremental-relation,refs/heads/,2022-07-05,2022-07-05,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5991,[HUDI-4329] Add separate control for Flink compaction operation sync/async mode,5991,OPEN,false,7,7,apache/hudi,master,refs/heads/,chenshzh/hudi,csz/HUDI-4329,refs/heads/,2022-06-28,2022-06-28,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5978,[HUDI-4284] Implement bloom lookup tree as red-black tree,5978,OPEN,false,10,10,apache/hudi,master,refs/heads/,yabola/hudi,HUDI-4284,refs/heads/,2022-06-26,2022-06-26,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5868,[HUDI-4240] Fix test Avro schema to be compatible across Avro versions,5868,OPEN,false,3,2,apache/hudi,master,refs/heads/,yihua/hudi,HUDI-4240-fix-test-avro-schema,refs/heads/,2022-06-14,2022-06-14,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5830,[HUDI-3981][RFC-33] Flink engine support for comprehensive schema evolution,5830,OPEN,false,36,35,apache/hudi,master,refs/heads/,trushev/hudi,se,refs/heads/,2022-06-10,2022-06-10,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5786,[HUDI-2955] Support Hadoop 3.x Hive 3.x and Spark 3.2.x default (rebase),5786,OPEN,false,100,44,apache/hudi,master,refs/heads/,rahil-c/hudi,hdp3-hive3-spark3-branch-rebase,refs/heads/,2022-06-08,2022-06-08,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5771,[HUDI-4071] Relax record key requirement and write with minimal options,5771,OPEN,false,36,24,apache/hudi,master,refs/heads/,codope/hudi,HUDI-4071-sds-recordkey,refs/heads/,2022-06-06,2022-06-06,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5760,[HUDI-4196]support index alignment,5760,OPEN,false,9,9,apache/hudi,master,refs/heads/,cuibo01/hudi,indexAlignment,refs/heads/,2022-06-06,2022-06-06,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5659,[HUDI-4137] SnowflakeSyncTool MVP implementation to integrate with Snowflake,5659,OPEN,false,13,6,apache/hudi,master,refs/heads/,vingov/hudi,HUDI-4137_snowflake_integration,refs/heads/,2022-05-23,2022-05-23,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5651,[WIP][MINOR] Add OperationField's enable to table config,5651,OPEN,false,5,3,apache/hudi,master,refs/heads/,XuQianJin-Stars/hudi,operation_table_config,refs/heads/,2022-05-21,2022-05-21,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5633,[HUDI-4123] Fix the exception due to SqlSource return null checkpoint,5633,OPEN,false,3,3,apache/hudi,master,refs/heads/,dongkelun/hudi,HUDI-4123,refs/heads/,2022-05-19,2022-05-19,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5581,[HUDI-53] Implementation of a native DFS based index based on the metadata table.,5581,OPEN,false,72,71,apache/hudi,release-0.10.1,refs/heads/,prashantwason/incubator-hudi,pw_record_index,refs/heads/,2022-05-14,2022-05-14,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5577,[WIP][HUDI-3991] Add hudi-integ-test slim bundle,5577,OPEN,false,6,1,apache/hudi,master,refs/heads/,codope/hudi,HUDI-3991-slim-integ,refs/heads/,2022-05-13,2022-05-13,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5573,[HUDI-4093] fix NPE when insert records that partition column is null…,5573,OPEN,false,2,1,apache/hudi,master,refs/heads/,watermelon12138/hudi,fixInsertNPE,refs/heads/,2022-05-13,2022-05-13,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5328,[HUDI-3883] Add new Bulk Insert mode to repartition the dataset based on Partition Path without sorting,5328,OPEN,false,36,27,apache/hudi,master,refs/heads/,onehouseinc/hudi,ak/blk-ins-prtn-fix,refs/heads/,2022-04-15,2022-04-15,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5319,[WIP] Adjusting `DeltaStreamer` shutdown sequence to avoid awaiting for 24h,5319,OPEN,true,8,8,apache/hudi,master,refs/heads/,onehouseinc/hudi,ak/ds-sdn-clup,refs/heads/,2022-04-14,2022-04-14,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5269,[HUDI-3636] Create new write clients for async table services in DeltaStreamer and Spark streaming sink,5269,OPEN,false,22,20,apache/hudi,master,refs/heads/,yihua/hudi,HUDI-3636-deltastreamer-write-client,refs/heads/,2022-04-09,2022-04-09,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5239,[WIP][HUDI-3787] Implement hudi redis index,5239,OPEN,false,21,18,apache/hudi,master,refs/heads/,XuQianJin-Stars/hudi,HUDI-3787,refs/heads/,2022-04-06,2022-04-06,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5071,[HUDI-1881]: draft implementation for trigger based on data availability,5071,OPEN,false,4,4,apache/hudi,master,refs/heads/,pratyakshsharma/incubator-hudi,hudi-1881,refs/heads/,2022-03-19,2022-03-19,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5064,[HUDI-3654] Add new module `hudi-metaserver`,5064,OPEN,false,85,67,apache/hudi,master,refs/heads/,minihippo/hudi,rfc-36-pr,refs/heads/,2022-03-18,2022-03-18,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/5057,[HUDI-3651] optimize the hoodie hive client and ddl executor code wit…,5057,OPEN,false,5,5,apache/hudi,master,refs/heads/,JerryYue-M/hudi,HUDI-3651,refs/heads/,2022-03-17,2022-03-17,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/4944,[HUDI-3554]: Support Custom Naming of RO and RT tables for Hudi MOR table,4944,OPEN,false,7,6,apache/hudi,master,refs/heads/,fengjian428/hudi,HUDI-3554,refs/heads/,2022-03-03,2022-03-03,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/4724,[HUDI-2815] add partial overwrite payload to support partial overwrit…,4724,OPEN,false,22,19,apache/hudi,master,refs/heads/,stayrascal/hudi,HUDI-2815,refs/heads/,2022-01-31,2022-01-31,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/4711,[HUDI-3166] Hoodie Index Type Metadata Bloom implementation,4711,OPEN,false,10,10,apache/hudi,master,refs/heads/,manojpec/hudi,feature/HUDI-1295-meta-index-bloom-filter-partition-4-new-index-type,refs/heads/,2022-01-28,2022-01-28,,
Y3Vyc29yOjM4OA==,apache,hudi,https://github.com/apache/hudi,1047,https://github.com/apache/hudi/pull/4665,[HUDI-2733] Add support for Thrift sync,4665,OPEN,false,6,6,apache/hudi,master,refs/heads/,stym06/hudi,HUDI-2733,refs/heads/,2022-01-21,2022-01-21,,
