cursor,owner,name,repoUrl,clients,prUrl,title,number,state,draft,files,javaFiles,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,createdAt,publishedAt
Y3Vyc29yOjMxOQ==,apache,ignite,https://github.com/apache/ignite,6816,https://github.com/apache/ignite/pull/10395,"Ignite-17793 : Historical rebalance must use HWM instead of LWM, v1: add HWM to WAL",10395,OPEN,false,13,13,apache/ignite,master,refs/heads/,Vladsz83/ignite,IGNITE-17793-rebalance-counter-v1-add-pending-cnt-to-wal,refs/heads/,2022-11-23,2022-11-23
Y3Vyc29yOjI5Ng==,apache,hbase,https://github.com/apache/hbase,42260,https://github.com/apache/hbase/pull/4868,HBASE-27474 Evict blocks on split/merge; Avoid caching reference/hlinks if compaction is enabled,4868,OPEN,false,14,13,apache/hbase,master,refs/heads/,wchevreuil/hbase,HBASE-27474,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjI5Ng==,apache,hbase,https://github.com/apache/hbase,42260,https://github.com/apache/hbase/pull/4895,HBASE-26320 Implement a separate thread pool for the LogCleaner,4895,OPEN,false,13,13,apache/hbase,branch-2.4,refs/heads/,petersomogyi/hbase,HBASE-26320-2.4,refs/heads/,2022-11-23,2022-11-23
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/10540,"Refactor SerializingExecutor code in {Read,Writer}Handler classes",10540,OPEN,false,13,13,Alluxio/alluxio,master,refs/heads/,witgo/alluxio,opt_SerializingExecutor,refs/heads/,2019-12-02,2019-12-02
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/15477,Add verbose mode to fs mount,15477,OPEN,false,13,13,Alluxio/alluxio,master,refs/heads/,xichen01/alluxio,Add_verbose_mode_to_fs_mount,refs/heads/,2022-04-27,2022-04-27
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/15786,Improve Fuse to be close to EXT4 user group settings,15786,OPEN,true,13,13,Alluxio/alluxio,master,refs/heads/,LuQQiu/alluxio,userGroupImprove,refs/heads/,2022-06-27,2022-06-27
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/15824,Optimizing reading and writing performance(patch 1),15824,OPEN,false,13,13,Alluxio/alluxio,master,refs/heads/,oppo-bigdata/shuttle-alluxio,master,refs/heads/,2022-07-06,2022-07-06
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/15837,Unify DefaultBlockWorkerClient with AbstractClient,15837,OPEN,false,13,13,Alluxio/alluxio,master,refs/heads/,YangchenYe323/alluxio,worker-client-refactor,refs/heads/,2022-07-07,2022-07-07
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/15956,Support freeing block for specified worker,15956,OPEN,false,16,13,Alluxio/alluxio,master,refs/heads/,qian0817/alluxio,free_worker_space,refs/heads/,2022-07-26,2022-07-26
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/16463,Fix Fuse-sdk UfsBaseFileSystem build failed issue,16463,OPEN,false,22,13,Alluxio/alluxio,fuse-sdk,refs/heads/,maobaolong/alluxio,fuse-sdk-fix-UfsBaseFileSystem,refs/heads/,2022-11-03,2022-11-03
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/16543,Avoid allocating new page for read in case of MEM Cache on client,16543,OPEN,false,13,13,Alluxio/alluxio,master,refs/heads/,huanghua78/alluxio,memory_pagestore_acquire,refs/heads/,2022-11-12,2022-11-12
Y3Vyc29yOjIwOA==,trinodb,trino,https://github.com/trinodb/trino,3281,https://github.com/trinodb/trino/pull/13338,Iceberg Metadata Cache for faster query planning,13338,OPEN,false,14,13,trinodb/trino,master,refs/heads/,abhinav-yadav-git/trino,Abhinav/IcebergMetadataCache,refs/heads/,2022-07-25,2022-07-25
Y3Vyc29yOjIwOA==,trinodb,trino,https://github.com/trinodb/trino,3281,https://github.com/trinodb/trino/pull/14211,use impersonating user to access mysql,14211,OPEN,false,13,13,trinodb/trino,master,refs/heads/,yx-keith/trino,new-feature,refs/heads/,2022-09-20,2022-09-20
Y3Vyc29yOjIwOA==,trinodb,trino,https://github.com/trinodb/trino,3281,https://github.com/trinodb/trino/pull/14597,Upgrade Error Prone to 2.16.0,14597,OPEN,false,14,13,trinodb/trino,master,refs/heads/,ksobolew/trino,kudi/error-prone-2.16,refs/heads/,2022-10-12,2022-10-12
Y3Vyc29yOjIwOA==,trinodb,trino,https://github.com/trinodb/trino,3281,https://github.com/trinodb/trino/pull/14964,Add support for CHECK constraint in INSERT statement in engine and SPI,14964,OPEN,false,13,13,trinodb/trino,master,refs/heads/,ebyhr/trino,ebi/core-check-constraint,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjIwOA==,trinodb,trino,https://github.com/trinodb/trino,3281,https://github.com/trinodb/trino/pull/15084,Support HUDI incremental query for COW table,15084,OPEN,false,16,13,trinodb/trino,master,refs/heads/,albericgenius/trino,incremental_query,refs/heads/,2022-11-17,2022-11-17
Y3Vyc29yOjE0Mg==,apache,dolphinscheduler,https://github.com/apache/dolphinscheduler,1486,https://github.com/apache/dolphinscheduler/pull/12860,[Feature-9467] add DM DataSource,12860,OPEN,false,28,13,apache/dolphinscheduler,dev,refs/heads/,lenian/dolphinscheduler,feat_dm_9467,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjEyMw==,redis,jedis,https://github.com/redis/jedis,150942,https://github.com/redis/jedis/pull/3206,Replace both org.json and gson with jackson-databind,3206,OPEN,false,14,13,redis/jedis,master,refs/heads/,sazzad16/jedis,jackson-all-1,refs/heads/,2022-11-16,2022-11-16
Y3Vyc29yOjEyMA==,quarkusio,quarkus,https://github.com/quarkusio/quarkus,34082,https://github.com/quarkusio/quarkus/pull/29192,Adding multi-tenancy support to MongoDb Panache throught dynamic database selection,29192,OPEN,false,17,13,quarkusio/quarkus,main,refs/heads/,pedroh-pereira/quarkus,feat/#14789-adding-panache-database-resolver,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjk1,apache,hadoop,https://github.com/apache/hadoop,168332,https://github.com/apache/hadoop/pull/4835,HDFS-16740. Mini cluster test flakiness,4835,OPEN,false,13,13,apache/hadoop,trunk,refs/heads/,snmvaughan/hadoop,feature/HDFS-16740,refs/heads/,2022-08-30,2022-08-30
Y3Vyc29yOjk1,apache,hadoop,https://github.com/apache/hadoop,168332,https://github.com/apache/hadoop/pull/4907,HADOOP-18457: ABFS:Enable throttling at account level,4907,OPEN,false,14,13,apache/hadoop,trunk,refs/heads/,anmolanmol1234/hadoop,HADOOP-18457,refs/heads/,2022-09-19,2022-09-19
Y3Vyc29yOjk1,apache,hadoop,https://github.com/apache/hadoop,168332,https://github.com/apache/hadoop/pull/5081,HADOOP-18508. Support multiple s3a integration test runs on same bucket in parallel,5081,OPEN,false,15,13,apache/hadoop,trunk,refs/heads/,steveloughran/hadoop,s3/HADOOP-18508-parallel-test-jobs,refs/heads/,2022-10-26,2022-10-26
Y3Vyc29yOjkz,eclipse-vertx,vert.x,https://github.com/eclipse-vertx/vert.x,19412,https://github.com/eclipse-vertx/vert.x/pull/3813,feat: completion function to MessageConsumer returns a future,3813,OPEN,false,13,13,eclipse-vertx/vert.x,master,refs/heads/,wem/vert.x,feat/message_consumer_completion,refs/heads/,2021-02-17,2021-02-17
Y3Vyc29yOjkz,eclipse-vertx,vert.x,https://github.com/eclipse-vertx/vert.x,19412,https://github.com/eclipse-vertx/vert.x/pull/4508,Implement 103 early hints,4508,OPEN,false,13,13,eclipse-vertx/vert.x,master,refs/heads/,cavallium/vert.x,master,refs/heads/,2022-10-17,2022-10-17
Y3Vyc29yOjg1,keycloak,keycloak,https://github.com/keycloak/keycloak,21337,https://github.com/keycloak/keycloak/pull/8100,KEYCLOAK-17211 different kerberos for multiple ldap user storage,8100,OPEN,false,18,13,keycloak/keycloak,main,refs/heads/,bonky42/keycloak,KEYCLOAK-17211,refs/heads/,2021-05-27,2021-05-27
Y3Vyc29yOjg1,keycloak,keycloak,https://github.com/keycloak/keycloak,21337,https://github.com/keycloak/keycloak/pull/15633,X.509 authentication fixes for FIPS,15633,OPEN,false,17,13,keycloak/keycloak,main,refs/heads/,mposolda/keycloak,14967-x509-fips-rebase,refs/heads/,2022-11-22,2022-11-22
Y3Vyc29yOjgz,prestodb,presto,https://github.com/prestodb/presto,6755,https://github.com/prestodb/presto/pull/18606,Support DataSkipping and schema evolution for hudi connector,18606,OPEN,false,15,13,prestodb/presto,master,refs/heads/,xiarixiaoyao/presto,sp,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjgz,prestodb,presto,https://github.com/prestodb/presto,6755,https://github.com/prestodb/presto/pull/18681,Add NativeExecutionProcess and facilities,18681,OPEN,false,13,13,prestodb/presto,master,refs/heads/,miaoever/presto,extend_native_execution_operator,refs/heads/,2022-11-15,2022-11-15
Y3Vyc29yOjgx,OpenAPITools,openapi-generator,https://github.com/OpenAPITools/openapi-generator,9971,https://github.com/OpenAPITools/openapi-generator/pull/5371,always use @JacksonXmlElementWrapper and read xml data from reference…,5371,OPEN,false,42,13,OpenAPITools/openapi-generator,master,refs/heads/,jzrebiec/openapi-generator,bugfix/proper-xml-support,refs/heads/,2020-02-19,2020-02-19
Y3Vyc29yOjYy,apache,rocketmq,https://github.com/apache/rocketmq,13198,https://github.com/apache/rocketmq/pull/5033,add dynamic log change,5033,OPEN,false,17,13,apache/rocketmq,develop,refs/heads/,complone/rocketmq,dynamic-logging,refs/heads/,2022-09-09,2022-09-09
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22851,https://github.com/apache/flink/pull/20097,[FLINK-28284][Connectors/Jdbc] Add JdbcSink with new format,20097,OPEN,false,14,13,apache/flink,master,refs/heads/,eskabetxe/flink,FLINK-28284,refs/heads/,2022-06-28,2022-06-28
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22851,https://github.com/apache/flink/pull/21368,[FLINK-30165][runtime][JUnit5 Migration] Migrate unaligned checkpoint related tests under flink-runtime module to junit5,21368,OPEN,false,13,13,apache/flink,master,refs/heads/,1996fanrui/flink,30165/junit5-runtime-uc,refs/heads/,2022-11-23,2022-11-23
Y3Vyc29yOjQ2,seata,seata,https://github.com/seata/seata,9762,https://github.com/seata/seata/pull/5097,bugfix: fix access key loss after server restart,5097,OPEN,false,15,13,seata/seata,develop,refs/heads/,renliangyu857/seata,bugfix_accesskey_loss_afterserverrestart,refs/heads/,2022-11-22,2022-11-22
Y3Vyc29yOjc4NQ==,biojava,biojava,https://github.com/biojava/biojava,883,https://github.com/biojava/biojava/pull/1046,[SECURITY] Fix Temporary File Information Disclosure Vulnerability,1046,OPEN,false,14,14,biojava/biojava,master,refs/heads/,BulkSecurityGeneratorProjectV2/biojava__biojava,fix/JLL/temporary_file_local_information_disclosure,refs/heads/,2022-11-18,2022-11-18
Y3Vyc29yOjc4NQ==,biojava,biojava,https://github.com/biojava/biojava,883,https://github.com/biojava/biojava/pull/1047,[SECURITY] Fix Temporary File Information Disclosure Vulnerability,1047,OPEN,false,14,14,biojava/biojava,master,refs/heads/,BulkSecurityGeneratorProjectV2/biojava__biojava,fix/JLL/temporary_file_local_information_disclosure,refs/heads/,2022-11-18,2022-11-18
Y3Vyc29yOjYzNw==,apache,ozone,https://github.com/apache/ozone,294,https://github.com/apache/ozone/pull/3959,HDDS-7486. Support KeyStoreFactory which supports keyManager and trustManager reload,3959,OPEN,false,15,14,apache/ozone,master,refs/heads/,ChenSammi/ozone,HDDS-7486,refs/heads/,2022-11-15,2022-11-15
Y3Vyc29yOjU2MQ==,apache,james-project,https://github.com/apache/james-project,416,https://github.com/apache/james-project/pull/1329,[WIP] JAMES-3754 - IMAP support List command extension RFC-5258,1329,OPEN,true,16,14,apache/james-project,master,refs/heads/,vttranlina/james-project,JAMES-3754_ImapListExtension,refs/heads/,2022-11-24,2022-11-24
Y3Vyc29yOjQ4MQ==,DSpace,DSpace,https://github.com/DSpace/DSpace,2959,https://github.com/DSpace/DSpace/pull/8583,Require javadocs for all public methods. Fix checkstyle errors.,8583,OPEN,false,15,14,DSpace/DSpace,main,refs/heads/,tdonohue/DSpace,require_javadoc_methods,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjI0Nw==,sakaiproject,sakai,https://github.com/sakaiproject/sakai,6125,https://github.com/sakaiproject/sakai/pull/9315,SAK-45563 Refactor TimeRange to ease deprecation,9315,OPEN,true,14,14,sakaiproject/sakai,master,refs/heads/,axxter99/sakai,SAK-45563,refs/heads/,2021-05-31,2021-05-31
Y3Vyc29yOjE1MQ==,apache,inlong,https://github.com/apache/inlong,503,https://github.com/apache/inlong/pull/6618,[INLONG-6617][Sort] Add common process for dirty data sink and supports log sink,6618,OPEN,false,15,14,apache/inlong,master,refs/heads/,yunqingmoswu/inlong,INLONG-6617,refs/heads/,2022-11-24,2022-11-24
Y3Vyc29yOjE0NA==,infinispan,infinispan,https://github.com/infinispan/infinispan,23746,https://github.com/infinispan/infinispan/pull/10479,ISPN-14329 Availability of caches should be prevented until a cluster…,10479,OPEN,false,14,14,infinispan/infinispan,main,refs/heads/,jabolina/infinispan,ISPN-14329,refs/heads/,2022-11-23,2022-11-23
Y3Vyc29yOjg1NA==,jooby-project,jooby,https://github.com/jooby-project/jooby,1218,https://github.com/jooby-project/jooby/pull/2018,"bump rxjava from io.reactivex.rxjava2 to io.reactivex.rxjava3, add metrics support to jooby-redis",2018,OPEN,false,22,14,jooby-project/jooby,2.x,refs/heads/,aftershadow/jooby,2.x,refs/heads/,2020-09-23,2020-09-23
Y3Vyc29yOjgwNQ==,aws,aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,9316,https://github.com/aws/aws-sdk-java-v2/pull/3413,Issue #3365 - adding response metadata into enhanced response objects,3413,OPEN,false,15,14,aws/aws-sdk-java-v2,master,refs/heads/,petercipov/aws-sdk-java-v2,Issue-#3365,refs/heads/,2022-09-07,2022-09-07
Y3Vyc29yOjc2MQ==,Azure,azure-sdk-for-java,https://github.com/Azure/azure-sdk-for-java,6621,https://github.com/Azure/azure-sdk-for-java/pull/32274,Storage Common Partitioned Upload Utils Based on `BinaryData`,32274,OPEN,true,22,14,Azure/azure-sdk-for-java,feature/storage/binary-data-refactor,refs/heads/,jaschrep-msft/azure-sdk-for-java,blobupload-binarydata,refs/heads/,2022-11-21,2022-11-21
Y3Vyc29yOjc1Nw==,apache,drill,https://github.com/apache/drill,288,https://github.com/apache/drill/pull/2692,[BACKPORT-TO-STABLE] Bugfix Release 1.20.3 Phase 2,2692,OPEN,true,22,14,apache/drill,1.2,refs/heads/,kingswanwho/drill,1.20.3-backport-bugfix-release-phase-2,refs/heads/,2022-10-23,2022-10-23
Y3Vyc29yOjY0Nw==,apache,activemq,https://github.com/apache/activemq,86725,https://github.com/apache/activemq/pull/764,use more try-with-resources (some resources leaked); boyscouting,764,OPEN,false,14,14,apache/activemq,main,refs/heads/,winne42/activemq,close_streams_with_try,refs/heads/,2022-02-09,2022-02-09
Y3Vyc29yOjYwMw==,assertj,assertj,https://github.com/assertj/assertj,163339,https://github.com/assertj/assertj/pull/2156,Added new assertions for URI and URL for exhaustive parameters check,2156,OPEN,false,14,14,assertj/assertj,main,refs/heads/,schrek1/assertj-core,feature/2153,refs/heads/,2021-03-28,2021-03-28
Y3Vyc29yOjUzOQ==,igniterealtime,Openfire,https://github.com/igniterealtime/Openfire,134,https://github.com/igniterealtime/Openfire/pull/2146,OF-2542: Drop java 8,2146,OPEN,false,44,14,igniterealtime/Openfire,main,refs/heads/,guusdk/Openfire,OF-2542_Drop-java-8,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjUzOA==,camunda,zeebe,https://github.com/camunda/zeebe,405,https://github.com/camunda/zeebe/pull/10994,Update success response of get backup api to use generated types from openapi spec,10994,OPEN,false,16,14,camunda/zeebe,main,refs/heads/,camunda/zeebe,dd-10967-get-api,refs/heads/,2022-11-15,2022-11-15
Y3Vyc29yOjUwOA==,apache,incubator-linkis,https://github.com/apache/incubator-linkis,578,https://github.com/apache/incubator-linkis/pull/3808,[feat] using spring cloud replace eureka in code,3808,OPEN,false,46,14,apache/incubator-linkis,dev-1.3.2,refs/heads/,jackxu2011/incubator-linkis,dev-1.3.1-using-discovery-replace-eureka,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjQzMw==,undertow-io,undertow,https://github.com/undertow-io/undertow,11273,https://github.com/undertow-io/undertow/pull/1411,[UNDERTOW-1591][UNDERTOW-2123][UNDERTOW-2206] IAE trying to decode a requestPath,1411,OPEN,false,14,14,undertow-io/undertow,master,refs/heads/,rmartinc/undertow,UNDERTOW-2206,refs/heads/,2022-11-23,2022-11-23
Y3Vyc29yOjQxOQ==,apache,maven,https://github.com/apache/maven,74973,https://github.com/apache/maven/pull/833,[MNG-7572] Allow plugin descriptor to require loading extensions,833,OPEN,true,39,14,apache/maven,master,refs/heads/,apache/maven,feature/plugin-descriptor-with-extensions,refs/heads/,2022-10-18,2022-10-18
Y3Vyc29yOjM5MA==,strimzi,strimzi-kafka-operator,https://github.com/strimzi/strimzi-kafka-operator,159,https://github.com/strimzi/strimzi-kafka-operator/pull/7514,Prevent broker scale down when broker contains partition replicas,7514,OPEN,true,15,14,strimzi/strimzi-kafka-operator,main,refs/heads/,ShubhamRwt/strimzi-kafka-operator,preventBrokerPrototype,refs/heads/,2022-10-22,2022-10-22
Y3Vyc29yOjM3OA==,apache,hudi,https://github.com/apache/hudi,1133,https://github.com/apache/hudi/pull/7039,[HUDI-5080] Fixing unpersist to consider only rdds pertaining to current write operation,7039,OPEN,false,15,14,apache/hudi,master,refs/heads/,nsivabalan/hudi,unpersistOnlyCurrentWritersRdd,refs/heads/,2022-10-23,2022-10-23
Y3Vyc29yOjMzOA==,vespa-engine,vespa,https://github.com/vespa-engine/vespa,543,https://github.com/vespa-engine/vespa/pull/24972,Cleanup the concept of orderedGroups. Just use a single way of access…,24972,OPEN,false,14,14,vespa-engine/vespa,master,refs/heads/,vespa-engine/vespa,balder/gc-ordered-groups,refs/heads/,2022-11-23,2022-11-23
Y3Vyc29yOjMwNw==,apache,hive,https://github.com/apache/hive,27057,https://github.com/apache/hive/pull/3802,HIVE-26771: Use DDLTask to created Iceberg table when running ctas statement,3802,OPEN,false,17,14,apache/hive,master,refs/heads/,kasakrisz/hive,HIVE-26771-master-explain-iceberg-ctas,refs/heads/,2022-11-23,2022-11-23
Y3Vyc29yOjI5Ng==,apache,hbase,https://github.com/apache/hbase,42260,https://github.com/apache/hbase/pull/4891,HBASE-27483 Expose table and region storefiles accessed days and size to the metrics,4891,OPEN,false,14,14,apache/hbase,master,refs/heads/,2005hithlj/hbase,HBASE-27483,refs/heads/,2022-11-21,2022-11-21
Y3Vyc29yOjI3OA==,hazelcast,hazelcast,https://github.com/hazelcast/hazelcast,24879,https://github.com/hazelcast/hazelcast/pull/22543,Extract GenericMapLoader from GenericMapStore [HZ-1459],22543,OPEN,false,14,14,hazelcast/hazelcast,master,refs/heads/,orcunc/hazelcast,feature/hz/1514_genericmapstore,refs/heads/,2022-10-19,2022-10-19
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/15631,Change createNonexisting to createoptions,15631,OPEN,false,14,14,Alluxio/alluxio,master,refs/heads/,LuQQiu/alluxio,createNonExisting,refs/heads/,2022-05-26,2022-05-26
Y3Vyc29yOjIzNg==,Alluxio,alluxio,https://github.com/Alluxio/alluxio,1626,https://github.com/Alluxio/alluxio/pull/16398,Yimin/test run merge inode,16398,OPEN,false,14,14,Alluxio/alluxio,master,refs/heads/,elega/alluxio,yimin/test-run-merge-inode,refs/heads/,2022-10-26,2022-10-26
Y3Vyc29yOjIyNA==,Graylog2,graylog2-server,https://github.com/Graylog2/graylog2-server,249,https://github.com/Graylog2/graylog2-server/pull/13913,Improving typing of `PaginatedResponse`.,13913,OPEN,false,27,14,Graylog2/graylog2-server,master,refs/heads/,Graylog2/graylog2-server,refactor/improve-typing-of-paginated-response,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjIwOA==,trinodb,trino,https://github.com/trinodb/trino,3281,https://github.com/trinodb/trino/pull/12929,Add a Maven Archetype for creating new Trino plugins,12929,OPEN,false,26,14,trinodb/trino,master,refs/heads/,nineinchnick/trino,plugin-archetype,refs/heads/,2022-06-22,2022-06-22
Y3Vyc29yOjIwOA==,trinodb,trino,https://github.com/trinodb/trino,3281,https://github.com/trinodb/trino/pull/13372,Draft of more join optimisations,13372,OPEN,true,14,14,trinodb/trino,master,refs/heads/,skrzypo987/trino,skrzypo/089-join-unique-positions,refs/heads/,2022-07-27,2022-07-27
Y3Vyc29yOjIwOA==,trinodb,trino,https://github.com/trinodb/trino,3281,https://github.com/trinodb/trino/pull/14863,Allow inserting into tables with CHECK constraint in Delta Lake,14863,OPEN,true,15,14,trinodb/trino,master,refs/heads/,trinodb/trino,ebi/delta-check,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjE0Mg==,apache,dolphinscheduler,https://github.com/apache/dolphinscheduler,1486,https://github.com/apache/dolphinscheduler/pull/12784,[Improvement-12782][UT] Add UT for the 13 implementations of ResourceAcquisitionAndPermissionCheck,12784,OPEN,false,14,14,apache/dolphinscheduler,dev,refs/heads/,rickchengx/dolphinscheduler,Improvement-12782,refs/heads/,2022-11-07,2022-11-07
Y3Vyc29yOjEyMw==,redis,jedis,https://github.com/redis/jedis,150942,https://github.com/redis/jedis/pull/3049,Fix return value of HRANDFIELD With Values when count is negative #3017,3049,OPEN,false,14,14,redis/jedis,master,refs/heads/,s-sathish/jedis,master,refs/heads/,2022-06-23,2022-06-23
Y3Vyc29yOjEyMA==,quarkusio,quarkus,https://github.com/quarkusio/quarkus,34082,https://github.com/quarkusio/quarkus/pull/28091,Initial work to support multiple profiles,28091,OPEN,false,14,14,quarkusio/quarkus,main,refs/heads/,radcortez/quarkus,fix-27760,refs/heads/,2022-09-20,2022-09-20
Y3Vyc29yOjExMA==,apache,pulsar,https://github.com/apache/pulsar,2496,https://github.com/apache/pulsar/pull/17846,[feature][compact] Enhanced topic compression,17846,OPEN,false,14,14,apache/pulsar,master,refs/heads/,azhsmesos/pulsar,master,refs/heads/,2022-09-27,2022-09-27
Y3Vyc29yOjExMA==,apache,pulsar,https://github.com/apache/pulsar,2496,https://github.com/apache/pulsar/pull/18254,[fix][broker] Deprecated aggregatePublisherStatsByProducerName config,18254,OPEN,false,16,14,apache/pulsar,master,refs/heads/,heesung-sn/pulsar,bug-fix-topic-stats,refs/heads/,2022-10-28,2022-10-28
Y3Vyc29yOjk1,apache,hadoop,https://github.com/apache/hadoop,168332,https://github.com/apache/hadoop/pull/5111,YARN-11350. [Federation] Router Support DelegationToken With ZK.(Old Version),5111,OPEN,false,14,14,apache/hadoop,trunk,refs/heads/,slfan1989/hadoop,YARN-11350,refs/heads/,2022-11-05,2022-11-05
Y3Vyc29yOjkz,eclipse-vertx,vert.x,https://github.com/eclipse-vertx/vert.x,19412,https://github.com/eclipse-vertx/vert.x/pull/4519,Allow hot reloading of certs through KeyCertOptions,4519,OPEN,false,16,14,eclipse-vertx/vert.x,master,refs/heads/,sarankk/vert.x,sk-oss/add-hot-reload-cert,refs/heads/,2022-10-24,2022-10-24
Y3Vyc29yOjg1,keycloak,keycloak,https://github.com/keycloak/keycloak,21337,https://github.com/keycloak/keycloak/pull/15253,Implement forced password change for LDAP federated user (password policy control),15253,OPEN,false,16,14,keycloak/keycloak,main,refs/heads/,Nordix/keycloak,ldap-forced-password-change,refs/heads/,2022-11-01,2022-11-01
Y3Vyc29yOjgz,prestodb,presto,https://github.com/prestodb/presto,6755,https://github.com/prestodb/presto/pull/18329,[PrestoOnSpark] Record prestoOnSpark taskBootstrap time,18329,OPEN,false,14,14,prestodb/presto,master,refs/heads/,shrinidhijoshi/presto,startupTime,refs/heads/,2022-09-12,2022-09-12
Y3Vyc29yOjgz,prestodb,presto,https://github.com/prestodb/presto,6755,https://github.com/prestodb/presto/pull/18614,[native] Add TPC-DS Tests for Dwarf & Parquet,18614,OPEN,false,100,14,prestodb/presto,master,refs/heads/,frankobe/presto,tpcds_test,refs/heads/,2022-11-03,2022-11-03
Y3Vyc29yOjgz,prestodb,presto,https://github.com/prestodb/presto,6755,https://github.com/prestodb/presto/pull/18658,"[DNR][Draft] Adding some instrumentation to measure split throughputs in different layers, in addition to some split concurrency knob",18658,OPEN,true,14,14,prestodb/presto,master,refs/heads/,agrawaldevesh/presto,split_instrumentation,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjY4,apache,shardingsphere,https://github.com/apache/shardingsphere,2085,https://github.com/apache/shardingsphere/pull/20257,Fix Oracle pagination and sorting/grouping problem: add ‘order by’/'group by' of the subquery  to its outer statement if the subquery selects oracle rownum,20257,OPEN,false,15,14,apache/shardingsphere,master,refs/heads/,xinglijun1973/shardingsphere,14334,refs/heads/,2022-08-18,2022-08-18
Y3Vyc29yOjYy,apache,rocketmq,https://github.com/apache/rocketmq,13198,https://github.com/apache/rocketmq/pull/5057,[ISSUE #5009] Refactor scan broker active.,5057,OPEN,false,14,14,apache/rocketmq,develop,refs/heads/,echooymxq/rocketmq,refactor_scan_broker_active,refs/heads/,2022-09-13,2022-09-13
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22851,https://github.com/apache/flink/pull/18823,"[FLINK-20625][pubsub,e2e] Add PubSubSource connector using FLIP-27",18823,OPEN,true,16,14,apache/flink,master,refs/heads/,RyanSkraba/flink,rskraba/FLINK-20625-pubsub-refactor,refs/heads/,2022-02-17,2022-02-17
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22851,https://github.com/apache/flink/pull/21182,[FLINK-29679][table] Migrate to new schema framework & show column comment,21182,OPEN,false,21,14,apache/flink,master,refs/heads/,liyubin117/flink,desc_comment,refs/heads/,2022-10-28,2022-10-28
Y3Vyc29yOjU1,apache,flink,https://github.com/apache/flink,22851,https://github.com/apache/flink/pull/21197,[FLINK-29801] OperatorCoordinator need open the way to operate metric…,21197,OPEN,false,14,14,apache/flink,master,refs/heads/,JerryYue-M/flink,operatorcoordinator_metric,refs/heads/,2022-10-31,2022-10-31
Y3Vyc29yOjUz,alibaba,Sentinel,https://github.com/alibaba/Sentinel,21192,https://github.com/alibaba/Sentinel/pull/2878,use `caffeine` instead of `ConcurrentLinkedHashMap` (#2871),2878,OPEN,false,16,14,alibaba/Sentinel,master,refs/heads/,shaoqiang6/Sentinel,dev-caffeine2,refs/heads/,2022-09-12,2022-09-12
Y3Vyc29yOjQ2,seata,seata,https://github.com/seata/seata,9762,https://github.com/seata/seata/pull/4748,bugfix: before and after image rows under read commit is size not equals,4748,OPEN,false,14,14,seata/seata,develop,refs/heads/,a364176773/seata,706,refs/heads/,2022-07-06,2022-07-06
Y3Vyc29yOjQ2,seata,seata,https://github.com/seata/seata,9762,https://github.com/seata/seata/pull/5017,bugfix: the problem of type inconsistency caused by deserialization of BusinessActionContext,5017,OPEN,false,16,14,seata/seata,develop,refs/heads/,zw201913/seata,develop,refs/heads/,2022-10-24,2022-10-24
